battle_id,winner_username,outcome_label,turns,player1_team_species,player2_team_species
battle-gen9randombattle-1178,RandomPlayer 1,RandomPlayer,38,"['pyroar', 'skeledirge', 'sudowoodo', 'cyclizar', 'granbull', 'sceptile']","['mienshao', 'tyranitar', 'oinkologne', 'leavanny', 'taurospaldeacombat', 'copperajah']"
battle-gen9randombattle-1179,RuleBasedPlayer 1,RuleBasedPlayer,27,"['rotom', 'vivillonsandstorm', 'zaciancrowned', 'medicham', 'gengar', 'breloom']","['crabominable', 'flareon', 'ludicolo', 'espathra', 'landorus', 'reuniclus']"
battle-gen9randombattle-1180,RuleBasedPlayer 1,RuleBasedPlayer,38,"['weavile', 'klefki', 'sneasler', 'espathra', 'gengar', 'vigoroth']","['sudowoodo', 'ribombee', 'drednaw', 'floatzel', 'regice', 'mukalola']"
battle-gen9randombattle-1181,RandomPlayer 1,RandomPlayer,48,"['porygon2', 'screamtail', 'keldeoresolute', 'brambleghast', 'azelf', 'rotomfan']","['gurdurr', 'poliwrath', 'metagross', 'gastrodon', 'komala', 'electivire']"
battle-gen9randombattle-1182,RuleBasedPlayer 1,RuleBasedPlayer,11,"['oranguru', 'pikachuoriginal', 'hariyama', 'gougingfire', 'rotomfrost', 'kyuremwhite']","['probopass', 'suicune', 'kommoo', 'kleavor', 'eiscue', 'persian']"
battle-gen9randombattle-1183,RuleBasedPlayer 1,RuleBasedPlayer,22,"['luvdisc', 'bombirdier', 'toxicroak', 'pikachukalos', 'porygonz', 'flamigo']","['taurospaldeaaqua', 'yanmega', 'regirock', 'hoopa', 'clawitzer', 'regieleki']"
battle-gen9randombattle-1184,RuleBasedPlayer 1,RuleBasedPlayer,33,"['gallade', 'lunala', 'tauros', 'torkoal', 'minun', 'dachsbun']","['copperajah', 'illumise', 'toedscruel', 'cinderace', 'blastoise', 'oricorio']"
battle-gen9randombattle-1185,RuleBasedPlayer 1,RuleBasedPlayer,29,"['rayquaza', 'overqwil', 'primarina', 'pawmot', 'serperior', 'hawlucha']","['arcanine', 'eiscuenoice', 'gothitelle', 'sudowoodo', 'wigglytuff', 'masquerain']"
battle-gen9randombattle-1186,RandomPlayer 1,RandomPlayer,51,"['carbink', 'cacturne', 'taurospaldeablaze', 'miniorindigo', 'espeon', 'gurdurr']","['latios', 'rayquaza', 'piloswine', 'avalugg', 'emboar', 'medicham']"
battle-gen9randombattle-1187,RuleBasedPlayer 1,RuleBasedPlayer,32,"['gliscor', 'hariyama', 'cresselia', 'vespiquen', 'chienpao', 'polteageistantique']","['dusknoir', 'probopass', 'gengar', 'eelektross', 'crawdaunt', 'gyarados']"
battle-gen9randombattle-1188,RuleBasedPlayer 1,RuleBasedPlayer,48,"['palafinhero', 'landorus', 'zoroarkhisui', 'lunala', 'samurott', 'dudunsparcethreesegment']","['indeedeef', 'keldeoresolute', 'spiritomb', 'amoonguss', 'banette', 'deoxysdefense']"
battle-gen9randombattle-1189,RuleBasedPlayer 1,RuleBasedPlayer,22,"['mismagius', 'arcanine', 'crabominable', 'lilliganthisui', 'cinccino', 'azumarill']","['revavroom', 'tropius', 'pecharunt', 'orthworm', 'comfey', 'oricoriosensu']"
battle-gen9randombattle-1190,RuleBasedPlayer 1,RuleBasedPlayer,28,"['swanna', 'feraligatr', 'klawf', 'jirachi', 'talonflame', 'cryogonal']","['delibird', 'muk', 'landorustherian', 'sawsbuck', 'crawdaunt', 'slitherwing']"
battle-gen9randombattle-1191,RandomPlayer 1,RandomPlayer,65,"['ursalunabloodmoon', 'grumpig', 'ninetalesalola', 'shayminsky', 'araquanid', 'venusaur']","['tornadustherian', 'oricoriosensu', 'cacturne', 'chansey', 'cloyster', 'palkiaorigin']"
battle-gen9randombattle-1192,RuleBasedPlayer 1,RuleBasedPlayer,54,"['feraligatr', 'dudunsparce', 'slitherwing', 'quagsire', 'necrozma', 'terrakion']","['heracross', 'brutebonnet', 'lugia', 'spiritomb', 'ironcrown', 'kilowattrel']"
battle-gen9randombattle-1193,RuleBasedPlayer 1,RuleBasedPlayer,19,"['slaking', 'manaphy', 'pawmot', 'arceusground', 'moltresgalar', 'delphox']","['mightyena', 'floatzel', 'rotommow', 'venusaur', 'gumshoos', 'inteleon']"
battle-gen9randombattle-1194,RuleBasedPlayer 1,RuleBasedPlayer,13,"['shayminsky', 'dugtrio', 'mamoswine', 'mewtwo', 'vikavolt', 'pelipper']","['leafeon', 'volbeat', 'ninetales', 'clodsire', 'keldeoresolute', 'zekrom']"
battle-gen9randombattle-1195,RandomPlayer 1,RandomPlayer,26,"['overqwil', 'ariados', 'falinks', 'meloetta', 'vigoroth', 'sudowoodo']","['kricketune', 'slitherwing', 'dragonite', 'mismagius', 'falinks', 'clodsire']"
battle-gen9randombattle-1196,RandomPlayer 1,RandomPlayer,42,"['quagsire', 'deoxysdefense', 'latias', 'garchomp', 'alomomola', 'hitmontop']","['mienshao', 'snorlax', 'okidogi', 'kilowattrel', 'mudsdale', 'tauros']"
battle-gen9randombattle-1197,RuleBasedPlayer 1,RuleBasedPlayer,37,"['mightyena', 'garchomp', 'salazzle', 'banette', 'leafeon', 'torkoal']","['tropius', 'keldeoresolute', 'dialga', 'mewtwo', 'drednaw', 'brutebonnet']"
battle-gen9randombattle-1198,RandomPlayer 1,RandomPlayer,34,"['lurantis', 'zamazentacrowned', 'forretress', 'raichu', 'suicune', 'alcremiecaramelswirl']","['skuntank', 'wyrdeer', 'zebstrika', 'salazzle', 'polteageist', 'politoed']"
battle-gen9randombattle-1199,RuleBasedPlayer 1,RuleBasedPlayer,52,"['luvdisc', 'azelf', 'regieleki', 'grumpig', 'cloyster', 'arceusfire']","['frosmoth', 'latios', 'landorustherian', 'slowking', 'cryogonal', 'qwilfish']"
battle-gen9randombattle-1200,RandomPlayer 1,RandomPlayer,24,"['regigigas', 'arcaninehisui', 'glalie', 'seviper', 'dugtrio', 'zaciancrowned']","['ironleaves', 'sandaconda', 'cloyster', 'hypno', 'regieleki', 'rhyperior']"
battle-gen9randombattle-1201,RuleBasedPlayer 1,RuleBasedPlayer,49,"['meowstic', 'polteageistantique', 'cloyster', 'porygon2', 'giratina', 'lapras']","['ditto', 'empoleon', 'mismagius', 'venomoth', 'corviknight', 'donphan']"
battle-gen9randombattle-1202,RuleBasedPlayer 1,RuleBasedPlayer,26,"['alcremie', 'hydreigon', 'cramorant', 'hatterene', 'staraptor', 'lapras']","['regirock', 'tropius', 'whimsicott', 'deoxysdefense', 'yanmega', 'zoroark']"
battle-gen9randombattle-1203,RuleBasedPlayer 1,RuleBasedPlayer,53,"['rhydon', 'klefki', 'solgaleo', 'chesnaught', 'latias', 'ludicolo']","['overqwil', 'glimmora', 'rayquaza', 'cinderace', 'girafarig', 'cetitan']"
battle-gen9randombattle-1204,RuleBasedPlayer 1,RuleBasedPlayer,34,"['seviper', 'dragapult', 'plusle', 'dusknoir', 'zamazentacrowned', 'ursaring']","['wigglytuff', 'excadrill', 'duraludon', 'misdreavus', 'tsareena', 'donphan']"
battle-gen9randombattle-1205,RuleBasedPlayer 1,RuleBasedPlayer,37,"['ironcrown', 'floatzel', 'mismagius', 'raichualola', 'volcarona', 'pyroar']","['deoxysattack', 'okidogi', 'florgesorange', 'chesnaught', 'ditto', 'sandslashalola']"
battle-gen9randombattle-1206,RuleBasedPlayer 1,RuleBasedPlayer,86,"['lanturn', 'porygonz', 'raikou', 'magmortar', 'rayquaza', 'flamigo']","['kingambit', 'porygon2', 'garganacl', 'hydrapple', 'metagross', 'granbull']"
battle-gen9randombattle-1207,RuleBasedPlayer 1,RuleBasedPlayer,93,"['ambipom', 'registeel', 'cyclizar', 'volbeat', 'walkingwake', 'arceusghost']","['bastiodon', 'bellossom', 'greedent', 'appletun', 'cinderace', 'slaking']"
battle-gen9randombattle-1208,RuleBasedPlayer 1,RuleBasedPlayer,21,"['necrozmaduskmane', 'toxtricity', 'roaringmoon', 'blaziken', 'sceptile', 'gogoat']","['misdreavus', 'vaporeon', 'noivern', 'minun', 'trevenant', 'gothitelle']"
battle-gen9randombattle-1209,RuleBasedPlayer 1,RuleBasedPlayer,51,"['talonflame', 'appletun', 'metagross', 'porygonz', 'ogerponwellspring', 'hatterene']","['grimmsnarl', 'greedent', 'deoxysspeed', 'flygon', 'quagsire', 'mew']"
battle-gen9randombattle-1210,RuleBasedPlayer 1,RuleBasedPlayer,20,"['hippowdon', 'floatzel', 'ironbundle', 'delibird', 'regidrago', 'duraludon']","['typhlosionhisui', 'malamar', 'lapras', 'necrozma', 'dodrio', 'pachirisu']"
battle-gen9randombattle-1211,RuleBasedPlayer 1,RuleBasedPlayer,32,"['palafin', 'kyogre', 'raichualola', 'copperajah', 'misdreavus', 'regirock']","['rhydon', 'slowbrogalar', 'emboar', 'hydrapple', 'beartic', 'brutebonnet']"
battle-gen9randombattle-1212,RandomPlayer 1,RandomPlayer,44,"['comfey', 'sandaconda', 'electivire', 'ditto', 'porygonz', 'slowbro']","['rayquaza', 'gurdurr', 'sceptile', 'polteageist', 'grimmsnarl', 'staraptor']"
battle-gen9randombattle-1213,RuleBasedPlayer 1,RuleBasedPlayer,44,"['basculegionf', 'coalossal', 'abomasnow', 'vileplume', 'spidops', 'komala']","['tornadus', 'serperior', 'chimecho', 'ironcrown', 'swampert', 'altaria']"
battle-gen9randombattle-1214,RuleBasedPlayer 1,RuleBasedPlayer,23,"['hariyama', 'zapdos', 'mamoswine', 'rotomheat', 'fluttermane', 'dipplin']","['honchkrow', 'salamence', 'goodrahisui', 'whimsicott', 'tyranitar', 'wugtrio']"
battle-gen9randombattle-1215,RuleBasedPlayer 1,RuleBasedPlayer,31,"['toxicroak', 'dunsparce', 'jolteon', 'kyogre', 'umbreon', 'quaquaval']","['diancie', 'sinistcha', 'mesprit', 'whiscash', 'rotomfan', 'barraskewda']"
battle-gen9randombattle-1216,RuleBasedPlayer 1,RuleBasedPlayer,17,"['magnezone', 'perrserker', 'toxicroak', 'kyogre', 'tatsugiri', 'clefable']","['manaphy', 'primarina', 'camerupt', 'vileplume', 'incineroar', 'ninetalesalola']"
battle-gen9randombattle-1217,RuleBasedPlayer 1,RuleBasedPlayer,51,"['arceuspsychic', 'crabominable', 'muk', 'gengar', 'tsareena', 'alcremiematchacream']","['deoxys', 'pelipper', 'oricorio', 'toxicroak', 'cloyster', 'mukalola']"
battle-gen9randombattle-1218,RuleBasedPlayer 1,RuleBasedPlayer,36,"['staraptor', 'drifblim', 'piloswine', 'tauros', 'morpeko', 'manaphy']","['excadrill', 'suicune', 'spidops', 'porygon2', 'blaziken', 'quagsire']"
battle-gen9randombattle-1219,RuleBasedPlayer 1,RuleBasedPlayer,39,"['donphan', 'mudsdale', 'espeon', 'minun', 'banette', 'grimmsnarl']","['dusknoir', 'blastoise', 'hitmonlee', 'sandslash', 'latios', 'heatran']"
battle-gen9randombattle-1220,RuleBasedPlayer 1,RuleBasedPlayer,39,"['pikachupartner', 'zangoose', 'scrafty', 'cetitan', 'skuntank', 'sneasler']","['oricoriopau', 'charizard', 'dewgong', 'hydreigon', 'mudsdale', 'grimmsnarl']"
battle-gen9randombattle-1221,RuleBasedPlayer 1,RuleBasedPlayer,29,"['wugtrio', 'sinistcha', 'scizor', 'ironhands', 'klawf', 'noivern']","['lugia', 'shiftry', 'okidogi', 'quaquaval', 'kilowattrel', 'grumpig']"
battle-gen9randombattle-1222,RuleBasedPlayer 1,RuleBasedPlayer,76,"['gengar', 'mausholdfour', 'weavile', 'registeel', 'screamtail', 'drifblim']","['arcanine', 'medicham', 'arceusflying', 'tsareena', 'tentacruel', 'hitmonchan']"
battle-gen9randombattle-1223,RuleBasedPlayer 1,RuleBasedPlayer,24,"['dragalge', 'urshifu', 'hippowdon', 'primarina', 'swanna', 'duraludon']","['phione', 'electivire', 'gougingfire', 'morpeko', 'cresselia', 'volbeat']"
battle-gen9randombattle-1224,RuleBasedPlayer 1,RuleBasedPlayer,25,"['gholdengo', 'tinkaton', 'slowkinggalar', 'chienpao', 'banette', 'mabosstiff']","['donphan', 'skeledirge', 'fluttermane', 'rhyperior', 'jumpluff', 'ampharos']"
battle-gen9randombattle-1225,RuleBasedPlayer 1,RuleBasedPlayer,28,"['lumineon', 'dialgaorigin', 'flamigo', 'raikou', 'sandslashalola', 'delibird']","['scrafty', 'cobalion', 'tinkaton', 'veluza', 'entei', 'wochien']"
battle-gen9randombattle-1226,RuleBasedPlayer 1,RuleBasedPlayer,48,"['dragonite', 'toxapex', 'terrakion', 'furret', 'oricorio', 'cyclizar']","['gastrodon', 'granbull', 'reuniclus', 'grimmsnarl', 'palafinhero', 'latios']"
battle-gen9randombattle-1227,RuleBasedPlayer 1,RuleBasedPlayer,25,"['ludicolo', 'noctowl', 'wigglytuff', 'golemalola', 'tropius', 'ironboulder']","['glaceon', 'dragonite', 'floatzel', 'taurospaldeaaqua', 'toxtricity', 'beartic']"
battle-gen9randombattle-1228,RuleBasedPlayer 1,RuleBasedPlayer,16,"['grafaiai', 'crabominable', 'magcargo', 'passimian', 'tropius', 'ceruledge']","['falinks', 'manaphy', 'magmortar', 'excadrill', 'comfey', 'mamoswine']"
battle-gen9randombattle-1229,RuleBasedPlayer 1,RuleBasedPlayer,27,"['kyuremblack', 'noivern', 'piloswine', 'mismagius', 'zebstrika', 'furret']","['dedenne', 'flygon', 'cetitan', 'wochien', 'polteageist', 'kilowattrel']"
battle-gen9randombattle-1230,RuleBasedPlayer 1,RuleBasedPlayer,42,"['appletun', 'blissey', 'inteleon', 'jirachi', 'lugia', 'dugtrioalola']","['latias', 'glalie', 'calyrex', 'phione', 'cinccino', 'mimikyu']"
battle-gen9randombattle-1231,RuleBasedPlayer 1,RuleBasedPlayer,16,"['shiftry', 'falinks', 'arcanine', 'pelipper', 'leavanny', 'phione']","['volcarona', 'metagross', 'tinglu', 'miniorindigo', 'perrserker', 'vigoroth']"
battle-gen9randombattle-1232,RuleBasedPlayer 1,RuleBasedPlayer,28,"['cryogonal', 'tinkaton', 'hariyama', 'grumpig', 'hydreigon', 'altaria']","['wyrdeer', 'noivern', 'leavanny', 'qwilfish', 'arceusrock', 'crabominable']"
battle-gen9randombattle-1233,RuleBasedPlayer 1,RuleBasedPlayer,21,"['crawdaunt', 'electrodehisui', 'regieleki', 'torkoal', 'delphox', 'florgesorange']","['torterra', 'arbok', 'chesnaught', 'veluza', 'dugtrioalola', 'ditto']"
battle-gen9randombattle-1234,RandomPlayer 1,RandomPlayer,57,"['metagross', 'ironcrown', 'brutebonnet', 'dunsparce', 'swalot', 'ditto']","['torkoal', 'furret', 'typhlosion', 'golurk', 'lilligant', 'wugtrio']"
battle-gen9randombattle-1235,RuleBasedPlayer 1,RuleBasedPlayer,39,"['cloyster', 'wyrdeer', 'cinderace', 'minior', 'ampharos', 'grimmsnarl']","['basculinbluestriped', 'incineroar', 'toxapex', 'sawsbuck', 'porygonz', 'gallade']"
battle-gen9randombattle-1236,RuleBasedPlayer 1,RuleBasedPlayer,55,"['swalot', 'gogoat', 'polteageistantique', 'lurantis', 'articuno', 'fluttermane']","['sableye', 'miraidon', 'morpeko', 'squawkabillywhite', 'oinkolognef', 'skarmory']"
battle-gen9randombattle-1237,RandomPlayer 1,RandomPlayer,70,"['cobalion', 'pachirisu', 'gardevoir', 'magmortar', 'bellossom', 'dragonite']","['swanna', 'basculinbluestriped', 'heatran', 'comfey', 'sudowoodo', 'arceuselectric']"
battle-gen9randombattle-1238,RuleBasedPlayer 1,RuleBasedPlayer,22,"['scizor', 'terrakion', 'latios', 'girafarig', 'hooh', 'glastrier']","['salamence', 'persian', 'wugtrio', 'haxorus', 'terrakion', 'veluza']"
battle-gen9randombattle-1239,RuleBasedPlayer 1,RuleBasedPlayer,59,"['galvantula', 'carbink', 'delibird', 'kyogre', 'raichualola', 'klefki']","['archaludon', 'altaria', 'politoed', 'girafarig', 'honchkrow', 'pikachupartner']"
battle-gen9randombattle-1240,RandomPlayer 1,RandomPlayer,37,"['emboar', 'skarmory', 'terapagos', 'arceuspsychic', 'eiscue', 'tatsugiri']","['magcargo', 'ironbundle', 'goodra', 'noivern', 'greninja', 'pachirisu']"
battle-gen9randombattle-1241,RuleBasedPlayer 1,RuleBasedPlayer,56,"['arcaninehisui', 'flygon', 'swampert', 'cresselia', 'crabominable', 'scizor']","['squawkabillywhite', 'toedscruel', 'sandaconda', 'vaporeon', 'morpeko', 'pyroar']"
battle-gen9randombattle-1242,RuleBasedPlayer 1,RuleBasedPlayer,29,"['gengar', 'flygon', 'sandaconda', 'ariados', 'galvantula', 'oranguru']","['dondozo', 'victreebel', 'mienshao', 'serperior', 'torkoal', 'mausholdfour']"
battle-gen9randombattle-1243,RuleBasedPlayer 1,RuleBasedPlayer,60,"['kricketune', 'giratina', 'registeel', 'blissey', 'gallade', 'chesnaught']","['mesprit', 'snorlax', 'dedenne', 'ursaluna', 'thundurus', 'whimsicott']"
battle-gen9randombattle-1244,RuleBasedPlayer 1,RuleBasedPlayer,32,"['glastrier', 'cloyster', 'heatran', 'moltresgalar', 'lumineon', 'espeon']","['regirock', 'florgesyellow', 'mesprit', 'overqwil', 'greninja', 'ironthorns']"
battle-gen9randombattle-1245,RuleBasedPlayer 1,RuleBasedPlayer,71,"['terapagosterastal', 'araquanid', 'raikou', 'gyarados', 'hitmonchan', 'sableye']","['falinks', 'dachsbun', 'passimian', 'archaludon', 'arboliva', 'veluza']"
battle-gen9randombattle-1246,RuleBasedPlayer 1,RuleBasedPlayer,46,"['magcargo', 'irontreads', 'hydreigon', 'articunogalar', 'fluttermane', 'eternatus']","['glimmora', 'bombirdier', 'cyclizar', 'shiftry', 'sudowoodo', 'fezandipiti']"
battle-gen9randombattle-1247,RuleBasedPlayer 1,RuleBasedPlayer,11,"['medicham', 'dachsbun', 'yanmega', 'solgaleo', 'golemalola', 'pikachupartner']","['lapras', 'excadrill', 'eternatus', 'kyuremblack', 'hitmonlee', 'passimian']"
battle-gen9randombattle-1248,RuleBasedPlayer 1,RuleBasedPlayer,28,"['latios', 'irontreads', 'grimmsnarl', 'cacturne', 'toxicroak', 'hippowdon']","['toxtricity', 'tsareena', 'misdreavus', 'arbok', 'palkia', 'avalugghisui']"
battle-gen9randombattle-1249,RuleBasedPlayer 1,RuleBasedPlayer,32,"['rampardos', 'arcanine', 'hatterene', 'probopass', 'cramorant', 'ironvaliant']","['crawdaunt', 'pikachuunova', 'latios', 'meowsticf', 'cyclizar', 'misdreavus']"
battle-gen9randombattle-1250,RandomPlayer 1,RandomPlayer,39,"['lokix', 'garganacl', 'galvantula', 'persianalola', 'ironmoth', 'zamazentacrowned']","['jumpluff', 'florges', 'mukalola', 'sylveon', 'mamoswine', 'slaking']"
battle-gen9randombattle-1251,RuleBasedPlayer 1,RuleBasedPlayer,25,"['fezandipiti', 'okidogi', 'orthworm', 'blastoise', 'politoed', 'tornadustherian']","['flapple', 'koraidon', 'quagsire', 'incineroar', 'ironboulder', 'honchkrow']"
battle-gen9randombattle-1252,RuleBasedPlayer 1,RuleBasedPlayer,21,"['scrafty', 'rhydon', 'ironvaliant', 'tinkaton', 'appletun', 'golurk']","['miraidon', 'mimikyubusted', 'cresselia', 'sunflora', 'necrozma', 'frosmoth']"
battle-gen9randombattle-1253,RuleBasedPlayer 1,RuleBasedPlayer,24,"['zoroark', 'pelipper', 'calyrexice', 'kyogre', 'tornadus', 'rhyperior']","['sandyshocks', 'vaporeon', 'sunflora', 'ceruledge', 'rotomheat', 'heracross']"
battle-gen9randombattle-1254,RuleBasedPlayer 1,RuleBasedPlayer,24,"['bruxish', 'sandslashalola', 'drednaw', 'hariyama', 'typhlosion', 'furret']","['reshiram', 'sawsbuckautumn', 'deoxys', 'gurdurr', 'drifblim', 'glimmora']"
battle-gen9randombattle-1255,RuleBasedPlayer 1,RuleBasedPlayer,17,"['swalot', 'squawkabillyblue', 'decidueyehisui', 'registeel', 'chiyu', 'sceptile']","['ceruledge', 'arbok', 'tinglu', 'camerupt', 'azelf', 'bruxish']"
battle-gen9randombattle-1256,RuleBasedPlayer 1,RuleBasedPlayer,35,"['dragonite', 'kyogre', 'keldeoresolute', 'oricoriosensu', 'flareon', 'clefable']","['skarmory', 'vikavolt', 'zangoose', 'ogerpon', 'lunala', 'oricoriosensu']"
battle-gen9randombattle-1257,RandomPlayer 1,RandomPlayer,46,"['azumarill', 'farigiraf', 'roaringmoon', 'solgaleo', 'lilligant', 'regice']","['mewtwo', 'greattusk', 'dragalge', 'pelipper', 'azelf', 'heatran']"
battle-gen9randombattle-1258,RuleBasedPlayer 1,RuleBasedPlayer,43,"['appletun', 'florgesblue', 'brutebonnet', 'lucario', 'miraidon', 'rampardos']","['reuniclus', 'gurdurr', 'ogerponhearthflame', 'arceusice', 'seviper', 'regidrago']"
battle-gen9randombattle-1259,RandomPlayer 1,RandomPlayer,23,"['dugtrio', 'cryogonal', 'gardevoir', 'metagross', 'magcargo', 'kleavor']","['chiyu', 'coalossal', 'basculin', 'slaking', 'espeon']"
battle-gen9randombattle-1260,RuleBasedPlayer 1,RuleBasedPlayer,25,"['rotomheat', 'ninetalesalola', 'uxie', 'farigiraf', 'ambipom', 'dusknoir']","['grimmsnarl', 'entei', 'glimmora', 'mimikyubusted', 'delphox', 'yanmega']"
battle-gen9randombattle-1261,RuleBasedPlayer 1,RuleBasedPlayer,18,"['hypno', 'gumshoos', 'dudunsparce', 'virizion', 'skuntank', 'alomomola']","['passimian', 'virizion', 'masquerain', 'toxtricity', 'salamence', 'primarina']"
battle-gen9randombattle-1262,RandomPlayer 1,RandomPlayer,47,"['ambipom', 'ariados', 'pelipper', 'victreebel', 'morpeko', 'mausholdfour']","['oranguru', 'urshifu', 'florgesblue', 'toedscruel', 'dragalge', 'groudon']"
battle-gen9randombattle-1263,RuleBasedPlayer 1,RuleBasedPlayer,16,"['ursaring', 'staraptor', 'bruxish', 'vileplume', 'rillaboom', 'probopass']","['vivillonsavanna', 'dodrio', 'heatran', 'tinkaton', 'gurdurr', 'porygon2']"
battle-gen9randombattle-1264,RuleBasedPlayer 1,RuleBasedPlayer,70,"['diancie', 'zebstrika', 'comfey', 'coalossal', 'scizor', 'giratina']","['noivern', 'dudunsparcethreesegment', 'dachsbun', 'slitherwing', 'granbull', 'corviknight']"
battle-gen9randombattle-1265,RuleBasedPlayer 1,RuleBasedPlayer,27,"['hypno', 'coalossal', 'dragalge', 'squawkabilly', 'jirachi', 'azumarill']","['coalossal', 'ogerpontealtera', 'annihilape', 'wugtrio', 'hydreigon', 'weezing']"
battle-gen9randombattle-1266,RandomPlayer 1,RandomPlayer,34,"['latios', 'ursaring', 'hawlucha', 'scizor', 'orthworm', 'toucannon']","['carbink', 'moltres', 'terapagosterastal', 'hitmonlee', 'dachsbun', 'reuniclus']"
battle-gen9randombattle-1267,RuleBasedPlayer 1,RuleBasedPlayer,33,"['breloom', 'klefki', 'farigiraf', 'leafeon', 'tatsugiri', 'latios']","['ironhands', 'glalie', 'electivire', 'staraptor', 'victreebel', 'eiscuenoice']"
battle-gen9randombattle-1268,RuleBasedPlayer 1,RuleBasedPlayer,58,"['polteageist', 'toxapex', 'illumise', 'raikou', 'dudunsparcethreesegment', 'venusaur']","['illumise', 'plusle', 'landorustherian', 'shiftry', 'magearna', 'ceruledge']"
battle-gen9randombattle-1269,RuleBasedPlayer 1,RuleBasedPlayer,21,"['luvdisc', 'espeon', 'scizor', 'klawf', 'carbink', 'solgaleo']","['infernape', 'ironboulder', 'yanmega', 'metagross', 'araquanid', 'dondozo']"
battle-gen9randombattle-1270,RuleBasedPlayer 1,RuleBasedPlayer,42,"['cloyster', 'ribombee', 'ludicolo', 'zoroark', 'chansey', 'jumpluff']","['latias', 'swampert', 'kingambit', 'cacturne', 'terrakion', 'plusle']"
battle-gen9randombattle-1271,RuleBasedPlayer 1,RuleBasedPlayer,36,"['chesnaught', 'snorlax', 'inteleon', 'ironbundle', 'toxicroak', 'volcarona']","['corviknight', 'komala', 'greattusk', 'leavanny', 'mandibuzz', 'persianalola']"
battle-gen9randombattle-1272,RuleBasedPlayer 1,RuleBasedPlayer,30,"['landorustherian', 'ironcrown', 'sylveon', 'enamorustherian', 'meowscarada', 'grafaiai']","['reshiram', 'mandibuzz', 'scovillain', 'arbok', 'pincurchin', 'haxorus']"
